"image_id","people","onlyone","drawnpeople","facingcamera","backcamera","sitting","insideroom","text","artwork","gallery","museum_collected","```csv","cat"
"DANYJnwPMwb",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAOA-U8Mmv8",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAOAwF5vgK8",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAOEJ1Xy4aU",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAOH6EGvKw5",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DAOjdKjz8-D",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAoMcliStak",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAoMsbkSnpS",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAoMuM3SWLu",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DAoN34YyBFe",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAOt76bTBMV",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DAOZTY4S-eP",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAp4JhLsNZz",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DApec0MBv_B",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DApiJpLvUot",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DApim-FTyPg",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DAQ22X0BmMc",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAQ382bBIAU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAQ3YRqhJEn",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAQ43lLB8ou",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAQ4j0Ah693",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAQ4tR7hbms",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAQCBXVM5lw",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAQeCNBNXOg",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAqo-_mTgWN",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAqoGq9Bh1D",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAQQPnnPUzU",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAQr-cryeDN",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAQRBGZP-ME",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAQRRq4v8rN",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAqTluXTEtY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAQVJjISoz7",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAqYvE9hEfq",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAqZSrKzkNc",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAReYuRMTAo",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DARF1m3vEYT",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAs_-N1ztYU",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAS_gzrPWnc",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAs2CLSyWB6",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DASheboT5gJ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAsLGHtBxki",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAsUnXjPDev",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DASUrI2zj28",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAtdqKHBy0p",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAtGOItTf5D",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DATmvXgSMRe",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DATotHksLmZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DATP9ATN_-3",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DATW5Zxy-Su",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAU74tuysPH",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAU8eGcSpdZ",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAU8lK3oLfm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAuwdBiv72D",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAUwIG6SbHT",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAV0CAeT4fN",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DAW_F60TkwT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAwAcqnoIxa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAxBJ4gyfmY",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAxjzD8yiX4",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAXOODkya0X",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAXqaZCyb0u",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAybOU-Sn0A",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DAyCnCPvePY",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAyeZPEyv-h",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAYj9tWyYVp",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAyQkr0hYf-",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAyrs5gSjgU",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DAytDRWI8kw",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DAz3ceEvFxw",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DAZ4T4Iv66N",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DAzcAatTXDh",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAZmYADBg3q",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DAZynTxS827",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB_jgNeTcRn",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DB_jn-5vG9L",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB_Q0O-I_c_",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DB_SNSToArA",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB-Jxgrz-0a",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DB-N-u7Pk7V",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB-zfx2zz93",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB04ee2tWQ2",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB0IcEYhVZ3",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DB0QFmkR12M",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB0Wok5xcTl",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DB0wtRRpQCO",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DB1NPiZS6xV",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB1QdMUP-lC",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DB29kISzADM",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DB36bc0SfgT",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB3lYE5vS5H",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB3vIVaz_Ja",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB3W1o6P7K7",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB3xyzAPi9z",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DB5C_89TUJq",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB5K00yhTmM",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DB5nETZRzl3",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DB6alaLvOF-",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB6CoDlPgb8",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DB6fYEeI9uZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DB6T5LWSGzY",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DB74u7vxqX7",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DB7PNuFz4gP",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DB8DLqDxcq5",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DB8FiL0TctL",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DB8ZR6gzL-9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DB9fzwGTWUW",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBArdIPSCOv",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBAUOEgSx2_",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBawgb6vc81",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBBAME3q2VU",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBBrBggT6zS",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBBUO27zvS7",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBc-OU1TVYE",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBD9vUBzU9F",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBdlsWHIExN",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBDQ2GxPDFo",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBDtT9JvwN5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBeLRFsoi-8",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBEq55XOwNP",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBEXIHTPBYJ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBEywPMO6VK",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBf-gyzyIYF",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBG8rHztN90",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBGg4YjSGoL",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBGi836Iq9z",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBGlsV_Sm2h",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBGlUxrT5qa",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBgWcUTyIKU",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBgwhJDyzn2",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBh8LvAsHj0",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBHG2fjTbGV",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBhVDsdoyAd",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBhzei3zAs0",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBi6cYDTcjv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBIQpt0SOj-",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBixI5PSC4E",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBIzSqgPYyX",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBj1r_nTBfW",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBJEwygzMAK",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBJFrcrTUmG",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBJOM11THID",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBJP8sBycTr",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBjZG8Sz_TJ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBK7t8choJJ",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBkK3xdSpch",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DBkma5ZT2zx",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBL0CgvPoKi",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DBLEBj1yNka",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBlTw1Hprrp",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBlUMJaSa45",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBLzsf5zjsE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBmspCyzzP6",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBn12GjyEDr",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBN9YPpvdYJ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBNncuAz9c7",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBnQd_PPEUA",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBoKoiav_uI",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBP6XqcyADG",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBPZ6s3zDUK",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DBQDiDUSR8g",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBQFtJ_BJdN",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBQINkyIyyU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBQwk3rPf8A",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBqwUXgy77Q",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBqygvgyyy9",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBRa3KlSYJs",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"DBRD1UCzrtB",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBRXYktySwd",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBs0h2tyKnP",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
